Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Carlton North,517 Station St,3,h,,S,McDonald,25/11/2017,3.5,3054,,,,,,,Melbourne City Council,,,Northern Metropolitan,3106
East Melbourne,17/129 Grey St,1,u,,SN,Caine,25/11/2017,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
East Melbourne,12 Hotham St,2,h,,SP,Marshall,25/11/2017,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
Flemington,42 Marshall St,4,h,1520000,S,Nelson,25/11/2017,3.4,3031,4,2,,309,148,1910,Melbourne City Council,-37.7862,144.9255,Northern Metropolitan,3593
Flemington,5/155 Mt Alexander Rd,3,t,740000,VB,Nelson,25/11/2017,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,3/142 Shields St,1,u,300000,S,Nelson,25/11/2017,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,85 Shields St,2,h,905000,S,Nelson,25/11/2017,3.4,3031,2,1,0,,,,Melbourne City Council,-37.7844,144.9339,Northern Metropolitan,3593
Flemington,36 Wisewould St,3,h,1400000,VB,Nelson,25/11/2017,3.4,3031,3,1,1,604,,,Melbourne City Council,-37.7845,144.9188,Northern Metropolitan,3593
Kensington,210/86 Altona St,2,u,450000,S,Jellis,25/11/2017,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,3 Nottingham St,2,h,915000,S,Nelson,25/11/2017,3.4,3031,2,1,,170,,,Melbourne City Council,-37.789,144.9331,Northern Metropolitan,5263
Kensington,69 Rankins Rd,3,h,1550000,S,Nelson,25/11/2017,3.4,3031,3,2,2,,127,1890,Melbourne City Council,-37.7906,144.9318,Northern Metropolitan,5263
Maribyrnong,98 Blair St,3,t,585000,S,Purplebricks,25/11/2017,4.3,3032,3,2,2,,,,Maribyrnong City Council,-37.7718,144.8802,Western Metropolitan,4918
Maribyrnong,41 Forge Cl,3,h,845000,S,Nelson,25/11/2017,4.3,3032,3,2,2,252,,2004,Maribyrnong City Council,-37.7733,144.8795,Western Metropolitan,4918
Maribyrnong,1/7 Grandview Av,2,t,495000,S,Nelson,25/11/2017,4.3,3032,2,1,1,,,,Maribyrnong City Council,-37.7731,144.8935,Western Metropolitan,4918
Maribyrnong,5/40 Middle Rd,2,u,,S,Nelson,25/11/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,33 Pridham St,3,h,1165000,PI,GL,25/11/2017,4.3,3032,3,1,0,,,,Maribyrnong City Council,-37.7816,144.8866,Western Metropolitan,4918
Maribyrnong,8/18 Wests Rd,2,u,400000,S,Woodards,25/11/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Melbourne,221/9 Commercial Rd,2,u,,SP,Marshall,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,5/27 Flinders La,1,u,575000,S,Woodards,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,1009/70 Queens Rd,2,u,1180000,S,Hodges,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,16/73 Queens Rd,3,u,910000,PI,Biggin,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,1102/1 Roy St,3,u,1660000,S,Marshall,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,433/67 Spencer St,1,u,480000,VB,LJ,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,406/360 St Kilda Rd,3,u,,S,Kay,25/11/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,494 Abbotsford St,4,h,,S,RT,25/11/2017,1.8,3051,4,2,,137,168,1880,Melbourne City Council,-37.7946,144.9472,Northern Metropolitan,6821
North Melbourne,17/315 Flemington Rd,1,u,330000,S,Alexkarbon,25/11/2017,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,204/85 Leveson St,2,u,687000,PI,Alexkarbon,25/11/2017,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,86 Molesworth St,2,h,1405000,S,Nelson,25/11/2017,1.8,3051,2,1,1,,,,Melbourne City Council,-37.7968,144.9473,Northern Metropolitan,6821
North Melbourne,8 Scotia St,3,t,,SN,Nelson,25/11/2017,1.8,3051,3,3,1,,128,1900,Melbourne City Council,-37.8014,144.9492,Northern Metropolitan,6821
Parkville,15/18 Lennon St,1,u,350000,S,Jellis,25/11/2017,1.8,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Parkville,57 Morrah St,4,h,3700000,VB,Nelson,25/11/2017,1.8,3052,4,3,1,,,,Melbourne City Council,-37.7958,144.9557,Northern Metropolitan,2309
Port Melbourne,152 Albert St,2,h,1410000,S,Marshall,25/11/2017,3.5,3207,2,2,2,117,,,Melbourne City Council,-37.835,144.9368,Southern Metropolitan,8648
Port Melbourne,2/12 Barlow St,3,h,1250000,VB,Greg,25/11/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,17/105 Beach St,3,u,1650000,PI,RT,25/11/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,210/49 Beach St,3,u,1250000,PI,Cayzer,25/11/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,108 Graham St,3,h,1400000,VB,Greg,25/11/2017,3.5,3207,3,2,,,114,1890,Melbourne City Council,-37.8411,144.9426,Southern Metropolitan,8648
Princes Hill,165 Arnold St,2,h,1252500,S,Woodards,25/11/2017,3.5,3054,2,1,0,169,,,Yarra City Council,-37.7804,144.9655,Northern Metropolitan,1008
Princes Hill,26 Paterson St,2,h,957000,S,Woodards,25/11/2017,3.5,3054,2,1,,533,,,Yarra City Council,-37.7828,144.969,Northern Metropolitan,1008
South Yarra,39 Argo St,2,h,1160000,S,Marshall,25/11/2017,2.7,3141,2,1,,126,82,1890,Melbourne City Council,-37.8439,144.9878,Southern Metropolitan,14887
South Yarra,5/41 Caroline St,2,u,1075000,S,Jellis,25/11/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,210/657 Chapel St,1,u,535000,S,Kay,25/11/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,9/7 Clowes St,3,u,750000,PI,Jellis,25/11/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,16 Fitzgerald St,2,h,,S,Marshall,25/11/2017,2.7,3141,2,1,,162,,,Melbourne City Council,-37.8425,144.9925,Southern Metropolitan,14887
South Yarra,51 Hawksburn Rd,3,h,2261000,S,RT,25/11/2017,2.7,3141,3,2,2,,210,2008,Melbourne City Council,-37.8418,145.0016,Southern Metropolitan,14887
South Yarra,76 Hawksburn Rd,2,h,1600000,VB,Marshall,25/11/2017,2.7,3141,2,1,0,,140,1880,Melbourne City Council,-37.8407,145.0022,Southern Metropolitan,14887
South Yarra,55 Lang St,3,h,,VB,Marshall,25/11/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,76 River St,4,t,,SN,Abercromby's,25/11/2017,2.7,3141,4,4,1,172,269,2006,Melbourne City Council,-37.8368,144.9979,Southern Metropolitan,14887
South Yarra,22/384 Toorak Rd,3,u,,SP,hockingstuart,25/11/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,81 Wilson St,3,h,,PI,Biggin,25/11/2017,2.7,3141,3,1,1,237,118,1880,Melbourne City Council,-37.8441,144.9991,Southern Metropolitan,14887
Southbank,1603/8 Dorcas St,2,u,585000,S,RT,25/11/2017,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Travancore,72 Baroda St,2,h,1655000,S,Nelson,25/11/2017,4.3,3032,2,2,2,,,,Moonee Valley City Council,-37.7776,144.9328,Western Metropolitan,1052
West Melbourne,99 Stanley St,3,h,1470000,SP,Nelson,25/11/2017,3.1,3003,3,2,1,166,,,Melbourne City Council,-37.809,144.9483,Northern Metropolitan,2230
Ascot Vale,25/37 Ascot Vale Rd,2,t,530000,VB,Jellis,06/01/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,52 Langs Rd,5,h,1320000,PI,Nelson,06/01/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,1/9 Sandown Rd,4,t,805000,SP,Alexkarbon,06/01/2018,4.3,3032,3,1,2,,,,Moonee Valley City Council,-37.78308,144.92177,Western Metropolitan,6567
Carlton,173 Drummond St,4,h,3825000,S,Woodards,06/01/2018,1.6,3053,4,1,2,316,,,Melbourne City Council,-37.80229,144.9679,Northern Metropolitan,6786
Carlton,610/123 Pelham St,2,u,567000,S,MICM,06/01/2018,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton North,821 Rathdowne St,4,h,1391000,S,Nelson,06/01/2018,3.5,3054,4,1,0,,95,1890,Melbourne City Council,-37.7852,144.97233,Northern Metropolitan,3106
Carlton North,679 Station St,3,h,1580000,S,Woodards,06/01/2018,3.5,3054,3,1,1,253,,,Melbourne City Council,-37.78038,144.97663,Northern Metropolitan,3106
East Melbourne,10 Powlett St,6,h,,S,RT,06/01/2018,1.3,3002,6,4,3,335,300,1870,Melbourne City Council,-37.81601,144.98549,Northern Metropolitan,3040
Flemington,2/63 Crown St,2,t,785000,S,Edward,06/01/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Kensington,306/72 Altona St,2,u,520000,SP,Jellis,06/01/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,25 Robertson St,2,h,,S,Brad,06/01/2018,3.4,3031,2,1,,206,,,Melbourne City Council,-37.79285,144.93268,Northern Metropolitan,5263
Kensington,17 Serong St,3,t,,W,Barry,06/01/2018,3.4,3031,3,1,1,1466,116,1995,Melbourne City Council,-37.78857,144.92534,Northern Metropolitan,5263
Maribyrnong,51 MacEdon St,2,h,1250000,PI,Sweeney,06/01/2018,4.3,3032,2,2,3,696,146,1950,Maribyrnong City Council,-37.78045,144.88521,Western Metropolitan,4918
Maribyrnong,7 Middle Rd,3,h,,SP,Brad,06/01/2018,4.3,3032,3,1,1,,,,Maribyrnong City Council,-37.76825,144.89345,Western Metropolitan,4918
Maribyrnong,5/127 Raleigh Rd,2,t,540000,VB,Nelson,06/01/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,57 Wests Rd,3,t,625000,PI,Raine,06/01/2018,4.3,3032,3,2,2,,131,2002,Maribyrnong City Council,-37.77181,144.88152,Western Metropolitan,4918
Melbourne,2009/568 Collins St,1,u,,W,Pagan,06/01/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,2608/620 Collins St,2,u,750000,SP,MICM,06/01/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,1216/74 Queens Rd,2,u,,PI,Purplebricks,06/01/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,401/340 Russell St,2,u,1000000,SP,MICM,06/01/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,54/461 St Kilda Rd,3,u,1825000,SP,Gary,06/01/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Port Melbourne,510/1 Danks St W,2,u,797000,S,Castran,06/01/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,111 Esplanade Pl,3,t,1525000,VB,Buxton,06/01/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,702/142 Rouse St,3,u,1362000,S,Home,06/01/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,60/3 Seisman Pl,3,u,,S,Marshall,06/01/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Princes Hill,101 Paterson St,3,h,1575000,S,Nelson,06/01/2018,3.5,3054,3,1,,,,,Yarra City Council,-37.78285,144.96592,Northern Metropolitan,1008
South Yarra,804/800 Chapel St,1,u,,S,hockingstuart,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,26/12 Copelen St,3,t,1500000,PI,Jellis,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,1/61 Darling St,2,u,,PI,Purplebricks,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,2/785 Punt Rd,2,t,981000,S,Hodges,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,2/386 Toorak Rd,3,u,770000,S,hockingstuart,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,3/35 Walsh St,2,u,1300000,S,Marshall,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,1/273 Williams Rd,1,u,347500,S,Jellis,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,802/35 Wilson St,2,u,,SP,Space,06/01/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Southbank,1700/63 Whiteman St,1,u,,W,Pagan,06/01/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Ascot Vale,3/232 Ascot Vale Rd,1,u,,VB,Raine,9/12/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,4 Hunt Cr,4,h,1800000,PI,Raine,9/12/2017,4.3,3032,4,3,2,561,241,1950,Moonee Valley City Council,-37.77274,144.90328,Western Metropolitan,6567
Ascot Vale,143 Kent St,4,h,1400000,S,Nelson,9/12/2017,4.3,3032,4,1,2,520,162,1890,Moonee Valley City Council,-37.78034,144.92494,Western Metropolitan,6567
Ascot Vale,24 Langs Rd,4,h,1135000,S,Nelson,9/12/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,26 Nairn Av,3,h,1513000,S,Brad,9/12/2017,4.3,3032,3,1,2,617,,,Moonee Valley City Council,-37.77956,144.90288,Western Metropolitan,6567
Carlton,100 Barkly St,4,h,2150000,VB,Nelson,9/12/2017,1.6,3053,4,2,,109,,,Melbourne City Council,-37.79954,144.97167,Northern Metropolitan,6786
Carlton,5/150 Drummond St,2,u,1616000,S,Woodards,9/12/2017,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton,5/3 Lytton St,2,u,532500,S,Collins,9/12/2017,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton North,508 Station St,3,h,1770000,SP,Nelson,9/12/2017,3.5,3054,3,2,1,163,,,Melbourne City Council,-37.78454,144.97637,Northern Metropolitan,3106
East Melbourne,70/1 Wellington Cr,2,u,,VB,Biggin,9/12/2017,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
East Melbourne,3/8 Wellington Cr,2,u,1035000,S,Caine,9/12/2017,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
Flemington,7 Eltham St,3,h,1300000,VB,Nelson,9/12/2017,3.4,3031,3,1,0,226,104,1910,Melbourne City Council,-37.78452,144.92885,Northern Metropolitan,3593
Kensington,11/65 Bayswater Rd,2,u,453000,SP,Nelson,9/12/2017,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Kensington,67 Hardiman St,3,h,1760000,S,Nelson,9/12/2017,3.4,3031,3,2,2,176,212,1900,Melbourne City Council,-37.7956,144.93419,Northern Metropolitan,5263
Kensington,18 Peppercorn Wk,4,t,1085000,S,Edward,9/12/2017,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Maribyrnong,1 Chifley Dr,2,h,1650000,VB,Nelson,9/12/2017,4.3,3032,2,1,4,865,,,Maribyrnong City Council,-37.7691,144.9005,Western Metropolitan,4918
Maribyrnong,29 Hillside Cr,3,h,960000,VB,Nelson,9/12/2017,4.3,3032,3,1,1,523,,,Maribyrnong City Council,-37.77186,144.89327,Western Metropolitan,4918
Maribyrnong,6 Lana Wy,3,h,700000,PI,hockingstuart,9/12/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,1 Middle Rd,3,h,1190000,SP,Nelson,9/12/2017,4.3,3032,3,1,2,688,113,1940,Maribyrnong City Council,-37.76834,144.89411,Western Metropolitan,4918
Maribyrnong,5 Scenic Pl,4,h,1770000,S,Nelson,9/12/2017,4.3,3032,4,3,3,606,337,1980,Maribyrnong City Council,-37.76323,144.88825,Western Metropolitan,4918
Melbourne,2905/8 Sutherland St,2,u,570000,S,Edward,9/12/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,183 Melrose St,2,h,850000,VB,Nelson,9/12/2017,1.8,3051,2,1,,119,81,1890,Melbourne City Council,-37.79058,144.94253,Northern Metropolitan,6821
Port Melbourne,2 Beacon Vs,4,h,3400000,PI,RT,9/12/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,3 Esplanade Pl,2,h,1200000,VB,Greg,9/12/2017,3.5,3207,2,2,1,122,126,2002,Melbourne City Council,-37.83705,144.94515,Southern Metropolitan,8648
Port Melbourne,201/38 Nott St,2,u,790000,S,Marshall,9/12/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,167 Pickles St,5,h,2725000,PI,Marshall,9/12/2017,3.5,3207,5,3,0,249,210,1900,Melbourne City Council,-37.83805,144.94761,Southern Metropolitan,8648
Port Melbourne,105/25 Pickles St,2,u,550000,VB,Greg,9/12/2017,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,36 Sandridge Av,3,h,,S,Marshall,9/12/2017,3.5,3207,3,1,1,251,138,1940,Melbourne City Council,-37.83843,144.91792,Southern Metropolitan,8648
Port Melbourne,84 Station St,2,h,1100000,S,Cayzer,9/12/2017,3.5,3207,2,1,,113,,,Melbourne City Council,-37.8364,144.93966,Southern Metropolitan,8648
South Yarra,63 Davis Av,3,h,,PI,Kay,9/12/2017,2.7,3141,3,2,3,,233,1996,Melbourne City Council,-37.83953,144.99039,Southern Metropolitan,14887
South Yarra,10/77 Park St,1,u,407800,S,hockingstuart,9/12/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,24 Portland Pl,3,h,,PI,hockingstuart,9/12/2017,2.7,3141,3,2,,151,140,1880,Melbourne City Council,-37.84205,144.99169,Southern Metropolitan,14887
South Yarra,17/26 Toorak Rd,1,u,425000,S,RT,9/12/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Southbank,88 Coventry St,3,h,,VB,Greg,9/12/2017,0.7,3006,3,1,1,,230,1990,Melbourne City Council,-37.8288,144.96793,Southern Metropolitan,8400
Kensington,24 Parsons St,3,h,,SP,Rendina,03/02/2018,3.4,3031,3,1,,323,,,Melbourne City Council,-37.7901,144.93248,Northern Metropolitan,5263
Melbourne,1915/250 Elizabeth St,1,u,445000,SP,Harcourts,03/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,59 Baillie St,2,t,880000,S,Rendina,03/02/2018,1.8,3051,2,1,1,,,,Melbourne City Council,-37.8017,144.94602,Northern Metropolitan,6821
Southbank,191/173 City Rd,3,u,801000,S,MICM,03/02/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Southbank,58/88 Southbank Bvd,2,u,530000,S,MICM,03/02/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Ascot Vale,43 Archer Av,3,t,950000,S,Nelson,10/02/2018,4.3,3032,3,2,2,184,,,Moonee Valley City Council,-37.7775,144.90708,Western Metropolitan,6567
Ascot Vale,24/33 Fisher Pde,3,u,520000,VB,Nelson,10/02/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,11 Medley Wk,4,t,1075000,S,Nelson,10/02/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,1/35 Union Rd,2,t,640000,VB,Nelson,10/02/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Carlton North,278 Station St,4,h,1810000,PI,Woodards,10/02/2018,3.5,3054,4,2,,167,,,Melbourne City Council,-37.79065,144.97534,Northern Metropolitan,3106
Carlton North,12 Sutton St,2,h,965000,S,Nelson,10/02/2018,3.5,3054,2,1,,,,,Melbourne City Council,-37.78855,144.97302,Northern Metropolitan,3106
Flemington,15 Brighton St,3,h,,S,Nelson,10/02/2018,3.4,3031,3,1,,,,,Melbourne City Council,-37.78528,144.9297,Northern Metropolitan,3593
Kensington,34 Gower St,3,h,1115000,S,Rendina,10/02/2018,3.4,3031,3,1,,204,112,1890,Melbourne City Council,-37.79547,144.92802,Northern Metropolitan,5263
Kensington,13 Wight St,2,h,855000,PI,Woodards,10/02/2018,3.4,3031,2,1,,110,79,1910,Melbourne City Council,-37.79372,144.92846,Northern Metropolitan,5263
Maribyrnong,301/20 Pier La,2,u,585000,S,Edward,10/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,3 Rylie La,3,t,765000,SP,Biggin,10/02/2018,4.3,3032,3,2,2,225,141,1995,Maribyrnong City Council,-37.7701,144.8791,Western Metropolitan,4918
Maribyrnong,7/4 Wests Rd,4,t,625000,S,Biggin,10/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
North Melbourne,111 Peel St,3,h,1285000,PI,Jellis,10/02/2018,1.8,3051,3,2,,87,139,1910,Melbourne City Council,-37.8054,144.95573,Northern Metropolitan,6821
Port Melbourne,405/54 Nott St,2,u,590000,SP,Nelson,10/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,306/19 Pickles St,2,u,630000,SP,hockingstuart,10/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,305/25 Pickles St,2,u,642000,SP,Biggin,10/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,199 Ross St,3,h,1950000,S,Greg,10/02/2018,3.5,3207,3,1,2,247,122,1980,Melbourne City Council,-37.83398,144.93968,Southern Metropolitan,8648
Port Melbourne,250 Ross St,3,h,1275000,PI,Scott,10/02/2018,3.5,3207,3,1,,132,,,Melbourne City Council,-37.83339,144.94126,Southern Metropolitan,8648
South Yarra,6/34 Cromwell Rd,1,u,370000,S,Ray,10/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Ascot Vale,210/8 Burrowes St,1,u,,VB,Brad,03/03/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,22 Ormond Rd,3,h,,SP,Rendina,03/03/2018,4.3,3032,3,1,1,379,,1910,Moonee Valley City Council,-37.77299,144.9298,Western Metropolitan,6567
Ascot Vale,163 The Parade,3,h,1050000,VB,Nelson,03/03/2018,4.3,3032,3,1,1,272,101,1910,Moonee Valley City Council,-37.77202,144.90731,Western Metropolitan,6567
Ascot Vale,107A Walter St,3,h,,PI,Hodges,03/03/2018,4.3,3032,3,2,2,188,137,1999,Moonee Valley City Council,-37.77637,144.9095,Western Metropolitan,6567
Carlton,21/34 Neill St,1,u,412000,S,Whiting,03/03/2018,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton North,10/1072 Lygon St,2,u,665000,S,Harrington,03/03/2018,3.5,3054,,,,,,,Melbourne City Council,,,Northern Metropolitan,3106
Carlton North,17 Shakespeare St,2,h,1065000,S,Woodards,03/03/2018,3.5,3054,2,1,0,96,80,1880,Melbourne City Council,-37.788,144.96978,Northern Metropolitan,3106
East Melbourne,203/1 Powlett St,2,u,,SP,Whiting,03/03/2018,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
Flemington,10/37 Bignell St,1,u,371000,SP,Nelson,03/03/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,34 Bryant St,2,h,,SP,Nelson,03/03/2018,3.4,3031,2,1,,162,,,Melbourne City Council,-37.78521,144.93271,Northern Metropolitan,3593
Kensington,13 Albermarle St,3,h,1390000,S,Nelson,03/03/2018,3.4,3031,3,2,0,146,138,1891,Melbourne City Council,-37.79611,144.93305,Northern Metropolitan,5263
Kensington,302/108 Altona St,2,u,502000,SP,hockingstuart,03/03/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Maribyrnong,8A Warrs Rd,4,h,1275000,PI,Nelson,03/03/2018,4.3,3032,4,3,4,180,,,Maribyrnong City Council,-37.77068,144.89197,Western Metropolitan,4918
Melbourne,98/33 La Trobe St,3,u,888000,S,MICM,03/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,201/118 Russell St,2,u,640000,S,hockingstuart,03/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,1801/469 St Kilda Rd,3,u,,SN,Kay,03/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,133/539 St Kilda Rd,1,u,,SP,Biggin,03/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,42 Curzon St,2,h,,SP,Alexkarbon,03/03/2018,1.8,3051,2,2,,60,145,1855,Melbourne City Council,-37.80365,144.94823,Northern Metropolitan,6821
North Melbourne,319/68 Leveson St,2,u,691000,S,Alexkarbon,03/03/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,112/150 Peel St,2,u,620000,SP,Jellis,03/03/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
Parkville,20/238 The Avenue,3,u,1660000,S,Nelson,03/03/2018,1.8,3052,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309
Port Melbourne,25 Barak Rd,3,h,1955000,S,Barry,03/03/2018,3.5,3207,3,2,2,337,,,Melbourne City Council,-37.83802,144.92442,Southern Metropolitan,8648
Port Melbourne,704/65 Beach St,2,u,2030000,S,RT,03/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,4 Hygeia St,4,h,,VB,Marshall,03/03/2018,3.5,3207,4,2,2,503,180,1940,Melbourne City Council,-37.83773,144.9211,Southern Metropolitan,8648
Port Melbourne,5/33 Johnston St,2,u,691000,S,RT,03/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,8/50 Johnston St,2,u,830000,S,Marshall,03/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,420/70 Nott St,2,u,,SP,Kay,03/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
